srok;zapros;nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
active;воздуходувка;2-ТУ-715471-2026;26.02.2026;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";Заключение № 0014 / 17 -26 экспертизы промышленной безопасности на техническое устройство воздуходувка марки ТВ-50-1,9, поз. В-2269/2, зав. №865 (об.1331, установка УПП, цех 47, завод «Мономер», ООО «Газпром нефтехим Салават»);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/2-%D0%A2%D0%A3-715471-2026;https://monitor-pb.ru/customer/0266048970
active;воздуходувка;41-ЗС-03892-2021;28.01.2021;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";трубопровод турбинного конденсата из конденсатора воздуходувки на приём насосов Р-6110, P-6120 (линии TC-0011, TC-0012, ТС-0020), ООО «Газпром нефтехим Салават» г. Салават, Нефтеперерабатывающий завод, цех №4, Установка каталитического крекинга флюид;ЗС;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%97%D0%A1-03892-2021;https://monitor-pb.ru/customer/0266048970
active;воздуходувка;41-ТУ-31991-2024;16.05.2024;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";Заключение экспертизы промышленной безопасности на техническое устройство воздуходувка поз. В-1 на базе радиального вентилятора типа ВДН-13П, зав.№171 (установка Гидрирования, цех №58, завод Мономер, ООО «Газпром нефтехим Салават»);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-31991-2024;https://monitor-pb.ru/customer/0266048970
active;воздуходувка;41-ТУ-49303-2024;09.08.2024;0274051582;"ПАО АНК ""БАШНЕФТЬ""";Воздуходувка марки SOLYVENT FOUGAL HD 20A, технологический индекс GV-02, зав. № 551010, Площадка производства ароматических углеводородов Филиала ПАО АНК «Башнефть» «Башнефть-Уфанефтехим», установка получения и ректификации бензольного (секция 600) и ксилольного (секция 800) концентрата;ТУ;5001100952;"ООО ""ОРГЭНЕРГОНЕФТЬ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-49303-2024;https://monitor-pb.ru/customer/0274051582
active;воздуходувка;41-ТУ-49313-2024;09.08.2024;0274051582;"ПАО АНК ""БАШНЕФТЬ""";Воздуходувка марки SOLYVENT FOUGAL HD 20A, технологический индекс GV-01, зав. № 551010, Площадка производства ароматических углеводородов Филиала ПАО АНК «Башнефть» «Башнефть-Уфанефтехим», установка получения и ректификации бензольного (секция 600) и ксилольного (секция 800) концентрата;ТУ;5001100952;"ООО ""ОРГЭНЕРГОНЕФТЬ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-49313-2024;https://monitor-pb.ru/customer/0274051582
active;воздуходувка;41-ТУ-88795-2024;24.12.2024;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";Заключение экспертизы промышленной безопасности на техническое устройство воздуходувка поз. В-2 на базе радиального вентилятора типа ВДН-13ЛЕ, зав.№172 (установка Гидрирования, цех №58, завод Мономер, ООО «Газпром нефтехим Салават»);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-88795-2024;https://monitor-pb.ru/customer/0266048970
active;воздуходувка;30-ТУ-351925-2025;10.10.2025;1102054991;"ООО ""ГАЗПРОМ ПЕРЕРАБОТКА""";на техническое устройство воздуходувка марки UNLINE 92-0,55/1-09, поз. 3У151К02А, зав. No4007А1 (установка 3У-151, филиал Астраханский ГПЗ ООО «Газпром переработка» опасный производственный объект «Площадка производства No2 Астраханского ГПЗ», рег. NoА19-10619-0069);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/30-%D0%A2%D0%A3-351925-2025;https://monitor-pb.ru/customer/1102054991
active;воздуходувка;41-ТУ-60762-2022;06.10.2022;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";Заключение экспертизы промышленной безопасности на техническое устройство эксгаустер масляных паров на базе воздуходувки марки SCL K05-MS SF 0070, зав.№Е93569, поз. V-5053 (установка Каталитического крекинга, цех № 4, Нефтеперерабатывающий завод, ООО «Газпром нефтехим Салават»);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-60762-2022;https://monitor-pb.ru/customer/0266048970
active;воздуходувка;41-ТУ-82684-2023;07.11.2023;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";Заключение экспертизы промышленной безопасности на техническое устройство воздуходувка марки ТВ80-1,8М-01, поз. ВД-1, зав. № 1286 (об.1918, установка ХВО и ВОЦ, цех №54, ГХЗ, ООО «Газпром нефтехим Салават»);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-82684-2023;https://monitor-pb.ru/customer/0266048970
active;воздуходувка;41-ТУ-82882-2023;07.11.2023;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";Заключение экспертизы промышленной безопасности на техническое устройство воздуходувка марки ТВ80-1,8М-01, поз. ВД-3, зав. № 1304 (об.1918, установка ХВО и ВОЦ, цех №54, ГХЗ, ООО «Газпром нефтехим Салават»);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-82882-2023;https://monitor-pb.ru/customer/0266048970
active;воздуходувка;06-ТУ-03728-2025;22.04.2025;3111505362;"АО ""ЛИВЕНСКИЙ КОМБИКОРМОВЫЙ ЗАВОД""";техническое устройство Ротационная воздуходувка GM25 зав. № H.W.-10549, эксплуатируемые на опасном производственном объекте по адресу: 309900, Белгородская область, Красногвардейский р-н, с. Ливенка, ул. Транспортная, д. 2-а АО «Ливенский комбикормовой завод»;ТУ;3124015968;"ООО ""ТЕХСЕРВИС"" (ИНН 3124015968)";соответствует;https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-03728-2025;https://monitor-pb.ru/customer/3111505362
active;воздуходувка;10-ТУ-39402-2024;02.12.2024;7116000066;"АО ""НАК ""АЗОТ""";Заключение № СДЭ – «НОРЭ» №0450-24-11-ТУ-Х экспертизы промышленной безопасности на техническое устройство: воздуходувку пускового котла поз. 106-UJ, эксплуатируемую в АО «НАК «Азот», цех Аммиак-3 (ОПО I класса опасности, индекс отраслевой принадлежности – 7);ТУ;7116025938;"ПАО ""НОРЭ""";соответствует;https://monitor-pb.ru/conclusion/10-%D0%A2%D0%A3-39402-2024;https://monitor-pb.ru/customer/7116000066
active;воздуходувка;2-ТУ-06649-2025;24.07.2025;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";Заключение № 0391 / 17 -25 экспертизы промышленной безопасности на техническое устройство воздуходувка на базе радиального вентилятора типа Ц4-70 №4, зав. №б/н, поз. В-402А (установка фталевого ангидрида, цех №48, завод «Мономер», ООО «Газпром нефтехим Салават»);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/2-%D0%A2%D0%A3-06649-2025;https://monitor-pb.ru/customer/0266048970
active;воздуходувка;37-ТУ-541412-2025;15.12.2025;7705033216;"ОАО ""РОТ ФРОНТ""";ЗАКЛЮЧЕНИЕ 183-25/15 ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на технические устройства, применяемые на опасном производственном объекте IV класса опасности «Склад силосного типа», рег. № А01-00415-0014 Воздуходувка модели «Elektror» SD 92, зав. № 410/822217, производства фирмы «Elektror airsystems GmbH» (Германия);ТУ;3702644428;"ООО НТЦ ""СИСТЕМА""";соответствует;https://monitor-pb.ru/conclusion/37-%D0%A2%D0%A3-541412-2025;https://monitor-pb.ru/customer/7705033216
