inn;chem_dokazano;ssylka;citata_golova;sreda_bylo;sreda_po_stroke;pochemu
0266048970;заключение ЭПБ № 41-ЗС-35647-2016;https://monitor-pb.ru/conclusion/41-%D0%97%D0%A1-35647-2016;Здание разделения воздуха об. 264-2, цех № 5 ГХЗ, инв. №10000465, ООО «Газпром нефтехим Салават»;среда не названа;vozduh;слово машины: «разделения воздух»
0266048970;заключение ЭПБ № 41-ЗС-50706-2017;https://monitor-pb.ru/conclusion/41-%D0%97%D0%A1-50706-2017;Здание «Воздушная компрессорная, об. 490, цех №34, завод Мономер» инв.№10000516 ООО «Газпром нефтехим Салават»;воздух;ne_ustanovleno;в голове цитаты слов среды нет
0266048970;заключение ЭПБ № 2-ЗС-874575-2026;https://monitor-pb.ru/conclusion/2-%D0%97%D0%A1-874575-2026;сооружения на опасном производственном объекте, предназначенного для осуществления технологических процессов Трубопровод;среда не названа;gaz;слово машины: «этилен»
0266048970;заключение ЭПБ № 41-ТУ-40428-2021;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-40428-2021;центробежный компрессор марки 32ВЦ-100/9, поз. 21/1, зав. №96012 (установка «Получения холода и воздуха», цех 20, завод ;среда не названа;vozduh;слово машины: «воздух»
0266048970;заключение ЭПБ № 41-ТУ-41983-2021;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-41983-2021;центробежный компрессор марки 32ВЦ-100/9, поз. 21/4, зав. №97006 (установка «Получения холода и воздуха», цех 20, завод ;среда не названа;vozduh;слово машины: «воздух»
0266048970;заключение ЭПБ № 41-ТУ-28072-2025;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-28072-2025;центробежный компрессор марки C350MX4-1RH, поз. 2-С01, зав. №V-6551 (об.273, установка производства кислорода и азота, ц;газ или иная среда;vozduh;слово машины: «производства кислород»
0266048970;заключение ЭПБ № 41-ТУ-28081-2025;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-28081-2025;центробежный компрессор марки C350MX4-1RH, поз. 1-С01, зав. №V-6552 (об.273, установка производства кислорода и азота, ц;газ или иная среда;vozduh;слово машины: «производства кислород»
0266048970;заключение ЭПБ № 41-ЗС-53850-2021;https://monitor-pb.ru/conclusion/41-%D0%97%D0%A1-53850-2021;Заключение экспертизы промышленной безопасности здания и сооружения на опасном производственном объекте, предназначенног;воздух;ne_ustanovleno;в голове цитаты слов среды нет
0266048970;заключение ЭПБ № 41-ТУ-07442-2022;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-07442-2022;Заключение экспертизы промышленной безопасности на технические устройства, применяемые на опасном производственном объек;воздух;ne_ustanovleno;в голове цитаты слов среды нет
0266048970;заключение ЭПБ № 41-ЗС-07440-2022;https://monitor-pb.ru/conclusion/41-%D0%97%D0%A1-07440-2022;Заключение экспертизы промышленной безопасности здания и сооружения на опасном производственном объекте, предназначенног;воздух;ne_ustanovleno;в голове цитаты слов среды нет
0266048970;заключение ЭПБ № 41-ТУ-07447-2022;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-07447-2022;Заключение экспертизы промышленной безопасности на технические устройства, применяемые на опасном производственном объек;воздух;ne_ustanovleno;в голове цитаты слов среды нет
0266048970;заключение ЭПБ № 41-ТУ-31412-2022;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-31412-2022;Заключение экспертизы промышленной безопасности на технические устройства, применяемые на опасном производственном объек;воздух;ne_ustanovleno;в голове цитаты слов среды нет
0266048970;заключение ЭПБ № 41-ЗС-28753-2021;https://monitor-pb.ru/conclusion/41-%D0%97%D0%A1-28753-2021;Заключение экспертизы промышленной безопасности здания и сооружения на опасном производственном объекте, предназначенног;воздух;ne_ustanovleno;в голове цитаты слов среды нет
0266048970;заключение ЭПБ № 41-ЗС-15040-2022;https://monitor-pb.ru/conclusion/41-%D0%97%D0%A1-15040-2022;Заключение экспертизы промышленной безопасности на здания и сооружения на опасном производственном объекте, предназначен;воздух;ne_ustanovleno;в голове цитаты слов среды нет
0266048970;заключение ЭПБ № 2-ЗС-731828-2026;https://monitor-pb.ru/conclusion/2-%D0%97%D0%A1-731828-2026;ЗАКЛЮЧЕНИЕ № ЗЭ-ГНС-926/21-25 экспертизы промышленной безопасности здания и сооружения на опасном производственном объек;воздух;ne_ustanovleno;в голове цитаты слов среды нет
0266048970;заключение ЭПБ № 41-ТУ-40354-2018;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-40354-2018;трубопровод технической воды от 5-го ряда, граница отсекающая арматура Ду300 Ру 16 поз. 510 на установку в доохладитель ;воздух;ne_ustanovleno;в голове цитаты слов среды нет
0266048970;заключение ЭПБ № 41-ЗС-20184-2022;https://monitor-pb.ru/conclusion/41-%D0%97%D0%A1-20184-2022;Заключение экспертизы промышленной безопасности здания и сооружения на опасном производственном объекте, предназначенног;воздух;ne_ustanovleno;в голове цитаты слов среды нет
