istochnik_fayl;stroka
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1805 | 42804696 | 46260 | 46444 | 15 | 122200.82 | ПС 35/10кВ Сапогово
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1806 | 42804707 | 46262 | 46446 | 15 | 15258.2 | ПС 35/10кВ Пригородная
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1807 | 42804724 | 46262 | 46446 | 15 | 59099.53 | ПС 35/10кВ Новая
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1808 | 42804747 | 46261 | 46445 | 15 | 122200.82 | ПС 35/10кВ Сосновый Бор
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1809 | 42804748 | 46265 | 46446 | 15 | 15258.2 | ПС 35/10кВ Оросительная
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1810 | 42804761 | 46265 | 46446 | 15 | 59099.53 | ПС 110/10кВ ПТФ
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1811 | 42804782 | 46265 | 46446 | 15 | 122200.82 | ПС 35/10кВ Сапогово
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1812 | 42804860 | 46262 | 46446 | 15 | 15258.2 | ПС 35/10кВ Новая
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1813 | 42804862 | 46261 | 46445 | 15 | 59099.53 | ПС 330/110/35/10кВ Садовая
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1814 | 42804990 | 46261 | 46445 | 15 | 15258.2 | ПС 35/10кВ Лобазовка
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1815 | 42805020 | 46265 | 46446 | 15 | 15258.2 | ПС 35/10кВ Водохранилище
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1816 | 42805051 | 46265 | 46446 | 15 | 15258.2 | ПС 110/10кВ ПТФ
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1817 | 42805077 | 46261 | 46445 | 10 | 81467.210000000006 | ПС 110/10кВ ПТФ
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1818 | 42805145 | 46262 | 46446 | 15 | 15258.2 | ПС 35/10кВ Безлесная
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1819 | 42805166 | 46263 | 46446 | 15 | 59099.53 | ПС 35/10кВ Оросительная
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1820 | 42805223 | 46262 | 46446 | 13 | 59099.53 | ПС 35/10кВ Сосновый Бор
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1821 | 42805389 | 46265 | 46446 | 15 | 15258.2 | ПС 110/10кВ ПТФ
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1822 | 42805432 | 46265 | 46446 | 15 | 15258.2 | ПС 35/10кВ Оросительная
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1823 | 42805490 | 46262 | 46446 | 14.5 | 14749.59 | ПС 35/10кВ Оросительная
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1824 | 42805504 | 46262 | 46446 | 15 | 15258.2 | ПС 35/10кВ Сапогово
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1825 | 42805564 | 46265 | 46446 | 15 | 15258.2 | ПС 35/10кВ Безлесная
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1826 | 42805597 | 46265 | 46446 | 15 | 15258.2 | ПС 110/10кВ ПТФ
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1827 | 42805623 | 46262 | 46446 | 15 | 15258.2 | ПС 110/10кВ ПТФ
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1828 | 42805640 | 46262 | 46446 | 11 | 59099.53 | ПС 110/10кВ ПТФ
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1829 | 42805683 | 46263 | 46446 | 9 | 45737.91 | ПС 110/35/10кВ Рыльск
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1830 | 42805824 | 46262 | 46446 | 15 | 15258.2 | ПС 110/35/10кВ Фатеж.
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1831 | 42805848 | 46263 | 46446 | 15 | 59099.53 | ПС 35/10кВ Оросительная
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1832 | 42805865 | 46262 | 46446 | 15 | 15258.2 | ПС 35/10кВ Пригородная
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1833 | 42805901 | 46265 | 46446 | 15 | 15258.2 | ПС 330/110/35/10кВ Садовая
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1834 | 42805931 | 46265 | 46446 | 15 | 15258.2 | ПС 35/10кВ Пригородная
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1835 | 42805952 | 46265 | 46446 | 13 | 13223.77 | ПС 110/35/10кВ Фатеж.
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1836 | 42805953 | 46265 | 46446 | 15 | 15258.2 | ПС 35/10кВ Оросительная
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1837 | 42806029 | 46265 | 46446 | 9 | 45737.91 | ПС 35/10кВ Глебово
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Курскэнерго | Курская область | 1838 | 42806040 | 46265 | 46446 | 15 | 15258.2 | ПС 110/10кВ Соловьиная
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1839 | 42722684 | 46244 | 46428 | 125 | 2419546.71 | ПС 110/35/10кВ Химическая
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1840 | 42758950 | 46240 | 46424 | 2 | 33673 | ПС 110/35/10кВ Чаплыгин Новая
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1841 | 42760933 | 46239 | 46423 | 15 | 47399 | ПС 110/35/6кВ Бугор
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1842 | 42769046 | 46239 | 46604 | 250 | 388406.57 | ПС 35/10кВ Стебаево
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1843 | 42771472 | 46240 | 46424 | 5 | 33673 | ПС 110/35/6кВ Новая Деревня
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1844 | 42772412 | 46258 | 46380 | 23.1 | 12708 | ПС 35/10кВ Борисовка
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1845 | 42775333 | 46237 | 46421 | 15 | 16037.95 | ПС 35/10кВ Сселки
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1846 | 42777174 | 46253 | 46437 | 23.6 | 124631.84 | ПС 110/35/10кВ Доброе
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1847 | 42779243 | 46239 | 46423 | 8 | 113797.43 | ПС 35/10кВ Вторые Тербуны
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1848 | 42779260 | 46239 | 46423 | 8 | 151739.39000000001 | ПС 35/10кВ Вторые Тербуны
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1849 | 42779278 | 46239 | 46423 | 8 | 113797.43 | ПС 35/10кВ Вторые Тербуны
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1850 | 42779434 | 46239 | 46423 | 8 | 104311.94 | ПС 35/10кВ Дрезгалово
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1851 | 42780298 | 46252 | 46436 | 8 | 208652.33 | ПС 35/10кВ Яковлево
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1852 | 42780330 | 46253 | 46437 | 8 | 284536.25 | ПС 35/10кВ Борки
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1853 | 42780373 | 46253 | 46437 | 8 | 375638.57 | ПС 35/10кВ Воронец
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1854 | 42780496 | 46239 | 46423 | 8 | 132768.41 | ПС 35/10кВ Аврора
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1855 | 42780861 | 46252 | 46436 | 8 | 388876.64 | ПС 35/10кВ Захаровка
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1856 | 42781027 | 46239 | 46423 | 8 | 151739.39000000001 | ПС 110/10кВ Лутошкино
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1857 | 42781123 | 46253 | 46437 | 8 | 199166.84 | ПС 110/35/10кВ Набережное
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1858 | 42781214 | 46239 | 46423 | 8 | 180195.86 | ПС 35/10кВ Захаровка
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1859 | 42781539 | 46259 | 46443 | 6.7 | 1336977.18 | ПС 35/10кВ Плавица
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1860 | 42781823 | 46247 | 46431 | 5 | 47399 | ПС 110/10/10кВ Университетская
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1861 | 42782414 | 46253 | 46437 | 8 | 265565.27 | ПС 110/35/10кВ Россия
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1862 | 42782509 | 46248 | 46432 | 2 | 33673 | ПС 110/35/10кВ Центролит
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1863 | 42783271 | 46251 | 46293 | 5 | 5345.98 | ПС 110/6кВ Тепличная
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1864 | 42783785 | 46247 | 46431 | 15 | 49151 | ПС 110/6кВ Табак
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1865 | 42784656 | 46260 | 46625 | 375 | 3597684.26 | ПС 35/10кВ Хрущево
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1866 | 42785305 | 46244 | 46428 | 9.5 | 10157.370000000001 | ПС 35/6кВ №4
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1867 | 42785921 | 46259 | 46443 | 15 | 92901.64 | ПС 110/10кВ Двуречки
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1868 | 42786080 | 46246 | 46430 | 15 | 47399 | ПС 35/10кВ Борисовка
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1869 | 42786466 | 46240 | 46424 | 4.5 | 12708 | ПС 110/10/10кВ Октябрьская
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1870 | 42786484 | 46256 | 46440 | 10 | 47399 | ПС 35/10кВ Мясокомбинат
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1871 | 42786616 | 46239 | 46423 | 3 | 3207.59 | ПС 110/6кВ Агрегатная
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1872 | 42786639 | 46252 | 46436 | 8 | 35425 | ПС 35/10кВ Хитрово
MRSK_Centre_TP_01082026.xlsx;ПАО «Россети Центр»  | Липецкэнерго | Липецкая область | 1873 | 42786711 | 46237 | 46421 | 15 | 92901.64 | ПС 35/10кВ Борисовка
