inn;predpriyatie;nomer;predmet;organizator;vid;summa;data;data_konca;stadiya;sekciya;podsekciya;id_processa;ssylka;ssylka_etp
8602067092;"ПАО ""ЮНИПРО""";ЗП6072158;"Упаковочные изделия (Мешок полипропиленовый 550х1050мм белый, Веревка полиамидная , Биг Бег) для нужд филиала ""Яйвинская ГРЭС""";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮНИПРО""";Запрос котировок;НМЦ не установлена;2026-07-23;2026-07-29;Работа комиссии;zakupki;unipro;19464749;https://www.tektorg.ru/223-fz/procedures/19464749;https://zakupki.tektorg.ru/#com/procedure/view/procedure/224535
8602067092;"ПАО ""ЮНИПРО""";ЗП6072155;Метизы (болты, гайки, шайбы);"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮНИПРО""";Запрос котировок;НМЦ не установлена;2026-07-23;2026-07-29;Работа комиссии;zakupki;unipro;19464659;https://www.tektorg.ru/223-fz/procedures/19464659;https://zakupki.tektorg.ru/#com/procedure/view/procedure/224533
8602067092;"ПАО ""ЮНИПРО""";ЗП6072147;"Песок природный строительный 1,25-2,5 мм для нужд филиала ""Яйвинская ГРЭС""";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮНИПРО""";Запрос котировок;НМЦ не установлена;2026-07-23;2026-07-29;Работа комиссии;zakupki;unipro;19464494;https://www.tektorg.ru/223-fz/procedures/19464494;https://zakupki.tektorg.ru/#com/procedure/view/procedure/224476
8602067092;"ПАО ""ЮНИПРО""";ЗП6072036;"121-э ""Услуги по подготовке, переподготовке и повышению квалификации персонала в образовательных учреждениях, имеющих  лицензию""";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮНИПРО""";Запрос котировок;НМЦ не установлена;2026-07-23;2026-07-29;Архив;zakupki;unipro;19462581;https://www.tektorg.ru/223-fz/procedures/19462581;https://zakupki.tektorg.ru/#com/procedure/view/procedure/224394
8602067092;"ПАО ""ЮНИПРО""";ЗП6072161;"Пиломатериал и паллеты для нужд филиала ""Яйвинская ГРЭС"" ПАО ""Юнипро""";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮНИПРО""";Запрос котировок;НМЦ не установлена;2026-07-23;2026-07-29;Работа комиссии;zakupki;unipro;19464819;https://www.tektorg.ru/223-fz/procedures/19464819;https://zakupki.tektorg.ru/#com/procedure/view/procedure/224539
8602067092;"ПАО ""ЮНИПРО""";ЗП6071900;ЗИП фильтра очистки циркводоводов Ду2400;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮНИПРО""";Запрос котировок;НМЦ не установлена;2026-07-22;2026-07-29;Работа комиссии;zakupki;unipro;19459925;https://www.tektorg.ru/223-fz/procedures/19459925;https://zakupki.tektorg.ru/#com/procedure/view/procedure/224233
8602067092;"ПАО ""ЮНИПРО""";ЗП6071898;Электромагниты;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮНИПРО""";Запрос котировок;НМЦ не установлена;2026-07-22;2026-07-29;Работа комиссии;zakupki;unipro;19459867;https://www.tektorg.ru/223-fz/procedures/19459867;https://zakupki.tektorg.ru/#com/procedure/view/procedure/224230
8602067092;"ПАО ""ЮНИПРО""";ЗП6071377;Выполнение работ по установке дополнительных конструкций для здания мазутонасосной ст. № 2 с подогревателями мазута для нужд филиала «Шатурская ГРЭС» ПАО «Юнипро»;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮНИПРО""";Запрос предложений;НМЦ не установлена;2026-07-16;2026-07-28;Работа комиссии;zakupki;unipro;19449653;https://www.tektorg.ru/223-fz/procedures/19449653;https://zakupki.tektorg.ru/#com/procedure/view/procedure/223592
8602067092;"ПАО ""ЮНИПРО""";ЗП6071376;"Выполнение работ по установке дополнительных конструкций на верхней полусфере трансформаторов пристанционного узла для нужд Филиала ""Шатурская ГРЭС"" ПАО ""Юнипро""";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮНИПРО""";Запрос предложений;НМЦ не установлена;2026-07-16;2026-07-28;Работа комиссии;zakupki;unipro;19449639;https://www.tektorg.ru/223-fz/procedures/19449639;https://zakupki.tektorg.ru/#com/procedure/view/procedure/223570
8602067092;"ПАО ""ЮНИПРО""";ЗП6071657;Поставка лента конвейерная б/у, ш.800-2000мм в соответствии с техническими требованиями для нужд филиалов ПАО «Юнипро» опцион +30%;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮНИПРО""";Запрос предложений;НМЦ не установлена;2026-07-20;2026-07-28;Работа комиссии;zakupki;unipro;19455083;https://www.tektorg.ru/223-fz/procedures/19455083;https://zakupki.tektorg.ru/#com/procedure/view/procedure/223896
8602067092;"ПАО ""ЮНИПРО""";ЗП607458;"Оказание услуг по очистке от снега и льда поверхности кровли и ограждений на крышах производственных зданий и сооружений филиала «Смоленская ГРЭС» ПАО «Юнипро» для нужд филиала ""Смоленская ГРЭС"" ПАО ""Юнипро"".";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮНИПРО""";Запрос предложений;НМЦ не установлена;2026-07-06;2026-07-28;Работа комиссии;zakupki;unipro;19362245;https://www.tektorg.ru/223-fz/procedures/19362245;https://zakupki.tektorg.ru/#com/procedure/view/procedure/222438
8602067092;"ПАО ""ЮНИПРО""";ЗП6071378;Здание модульное металл;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮНИПРО""";Запрос предложений;НМЦ не установлена;2026-07-16;2026-07-28;Работа комиссии;zakupki;unipro;19449654;https://www.tektorg.ru/223-fz/procedures/19449654;https://zakupki.tektorg.ru/#com/procedure/view/procedure/223591
8602067092;"ПАО ""ЮНИПРО""";ЗП6071184;Электродвигатели;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮНИПРО""";Запрос предложений;НМЦ не установлена;2026-07-14;2026-07-28;Работа комиссии;zakupki;unipro;19445670;https://www.tektorg.ru/223-fz/procedures/19445670;https://zakupki.tektorg.ru/#com/procedure/view/procedure/223361
8602067092;"ПАО ""ЮНИПРО""";ЗП6061913;"Выполнение работ по модернизации существующей линии ЛОС ПГУ-400 для нужд Филиала ""Шатурская ГРЭС"" ПАО ""ЮНИПРО""";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮНИПРО""";Запрос предоставления ценовой информации;НМЦ не установлена;2026-06-19;2026-07-28;Архив;zakupki;unipro;19217030;https://www.tektorg.ru/223-fz/procedures/19217030;https://zakupki.tektorg.ru/#com/procedure/view/procedure/220616
8602067092;"ПАО ""ЮНИПРО""";ЗП6061124;"1_Выполнение работ по ремонту теплотехнического оборудования на филиале ""Сургутская ГРЭС-2"" в 2027 г.";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮНИПРО""";Запрос предложений;НМЦ не установлена;2026-06-10;2026-07-28;Работа комиссии;zakupki;unipro;19198365;https://www.tektorg.ru/223-fz/procedures/19198365;https://zakupki.tektorg.ru/#com/procedure/view/procedure/219682
8602067092;"ПАО ""ЮНИПРО""";ЗП6071782;Преобразователь-анализатор MIDAS;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮНИПРО""";Запрос котировок;НМЦ не установлена;2026-07-21;2026-07-28;Работа комиссии;zakupki;unipro;19457237;https://www.tektorg.ru/223-fz/procedures/19457237;https://zakupki.tektorg.ru/#com/procedure/view/procedure/224088
8602067092;"ПАО ""ЮНИПРО""";ЗП6071362;Оказание услуг охраны объектов частными охранными организациями;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮНИПРО""";Запрос предоставления ценовой информации;НМЦ не установлена;2026-07-16;2026-07-28;Архив;zakupki;unipro;19449495;https://www.tektorg.ru/223-fz/procedures/19449495;https://zakupki.tektorg.ru/#com/procedure/view/procedure/223558
8602067092;"ПАО ""ЮНИПРО""";ЗП607632;Техническое обслуживание средств защиты критических элементов объекта филиала «Березовская ГРЭС» ПАО «Юнипро»;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮНИПРО""";Запрос предложений;НМЦ не установлена;2026-07-08;2026-07-28;Работа комиссии;zakupki;unipro;19433647;https://www.tektorg.ru/223-fz/procedures/19433647;https://zakupki.tektorg.ru/#com/procedure/view/procedure/222606
8602067092;"ПАО ""ЮНИПРО""";ЗП6071770;Канаты, крепления, зажимы, фитинги для морских контейнеров;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮНИПРО""";Запрос котировок;НМЦ не установлена;2026-07-21;2026-07-28;Работа комиссии;zakupki;unipro;19457092;https://www.tektorg.ru/223-fz/procedures/19457092;https://zakupki.tektorg.ru/#com/procedure/view/procedure/224070
